"Protein","Entry_Num","Probability","Coverage","Independent_Spectra","Percent_Spectrum_ID","Protein_Group","Unique_Peptides","Ratio_130.129_Rep1","Ratio_131.129_Rep1","Ratio_130.129_Rep2","Ratio_131.129_Rep2","Description","Gene_Name","Ratio_130.129","Ratio_131.129","SD_130.129","SD_131.129"
"sp|O43795-2|MYO1B_HUMAN","392b",1,10.3,48,0.044,"392",8,1.66375,0.98375,1.106,0.379,"Isoform 2 of Unconventional myosin-Ib ","MYO1B",1.384875,0.681375,0.278875,0.302375
"sp|O43809|CPSF5_HUMAN","468a",1,22.1,5,0.005,"468",2,0.36,0.18,0.246666666666667,0.143333333333333,"Cleavage and polyadenylation specificity factor subunit 5 ","NUDT21",0.303333333333333,0.161666666666667,0.0566666666666667,0.0183333333333333
"sp|O43837|IDH3B_HUMAN","470a",1,16.6,26,0.028,"470",3,0.484,0.21,0.62,0.176666666666667,"Isocitrate dehydrogenase [NAD] subunit beta; mitochondrial ","IDH3B",0.552,0.193333333333333,0.068,0.0166666666666667
"sp|O43852-2|CALU_HUMAN","471b",1,33.3,46,0.026,"471",8,0.535,0.27,0.43,0.270909090909091,"Isoform 2 of Calumenin ","CALU",0.4825,0.270454545454546,0.0525,0.000454545454545457
"sp|O43852-3|CALU_HUMAN","471a",1,36.2,56,0.037,"471",10,0.532142857142857,0.258571428571429,0.466923076923077,0.312307692307692,"Isoform 3 of Calumenin ","CALU",0.499532967032967,0.28543956043956,0.0326098901098901,0.0268681318681319
"sp|O43854-2|EDIL3_HUMAN","22",1,54.7,1244,1.322,"22",28,4.52711111111111,4.06591111111111,3.36714285714286,2.83451428571429,"Isoform 2 of EGF-like repeat and discoidin I-like domain-containing protein 3 ","EDIL3",3.94712698412698,3.4502126984127,0.579984126984127,0.615698412698413
"sp|O43865|SAHH2_HUMAN","472a",1,14.5,12,0.022,"472",8,0.791666666666667,0.48,0.782857142857143,0.268571428571429,"Putative adenosylhomocysteinase 2 ","AHCYL1",0.787261904761905,0.374285714285714,0.00440476190476191,0.105714285714286
"sp|O43920|NDUS5_HUMAN","474a",1,12.3,4,0.004,"474",2,0.83,0.6,0.37,0.22,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 ","NDUFS5",0.6,0.41,0.23,0.19
"sp|O43933|PEX1_HUMAN","975g",1,3.6,17,0.013,"975",3,0.345,0.2,0.53,0.17,"Peroxisome biogenesis factor 1 ","PEX1",0.4375,0.185,0.0925,0.015
"sp|O60234|GMFG_HUMAN","1893",0.9865,17.2,4,0.004,"1893",1,0.86,0.41,0.71,0.18,"Glia maturation factor gamma ","GMFG",0.785,0.295,0.075,0.115
"sp|O60264|SMCA5_HUMAN","475a",1,6.5,25,0.028,"475",4,0.37,0.15,0.575,0.205,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 ","SMARCA5",0.4725,0.1775,0.1025,0.0275
"sp|O60293-2|ZC3H1_HUMAN","1779b",0.3166,0.9,3,0,"1779",1,0.21,0.18,0.276666666666667,0.17,"Isoform 2 of Zinc finger C3H1 domain-containing protein ","ZFC3H1",0.243333333333333,0.175,0.0333333333333333,0.00499999999999999
"sp|O60306|AQR_HUMAN","477a",1,2.3,4,0.004,"477",1,0.67,0.16,0.89,0.49,"Intron-binding protein aquarius ","AQR",0.78,0.325,0.11,0.165
"sp|O60361|NDK8_HUMAN","762c",0.0432,0,63,0,"762",5,0.682352941176471,0.474705882352941,0.708181818181818,0.382727272727273,"Putative nucleoside diphosphate kinase ","NME2P1",0.695267379679144,0.428716577540107,0.0129144385026738,0.0459893048128342
"sp|O60487|MPZL2_HUMAN","1895",0.9865,6,6,0.007,"1895",1,1.47,1.29,0.54,0.95,"Myelin protein zero-like protein 2 ","MPZL2",1.005,1.12,0.465,0.17
"sp|O60488-2|ACSL4_HUMAN","544b",1,13.4,25,0.025,"544",4,0.3275,0.2775,0.6875,0.4725,"Isoform Short of Long-chain-fatty-acid--CoA ligase 4 ","ACSL4",0.5075,0.375,0.18,0.0975
"sp|O60493-4|SNX3_HUMAN","479d",0.0059,0,12,0,"479",2,0.55,0.53,0.424,0.336,"Isoform 4 of Sorting nexin-3 ","SNX3",0.487,0.433,0.063,0.097
"sp|O60493|SNX3_HUMAN","479a",0.9999,14.2,14,0.011,"479",2,0.55,0.53,0.424,0.336,"Sorting nexin-3 ","SNX3",0.487,0.433,0.063,0.097
"sp|O60506-3|HNRPQ_HUMAN","480a",1,19.2,63,0.047,"480",7,0.469230769230769,0.213076923076923,0.385,0.195,"Isoform 3 of Heterogeneous nuclear ribonucleoprotein Q ","SYNCRIP",0.427115384615385,0.204038461538462,0.0421153846153846,0.00903846153846154
"sp|O60518|RNBP6_HUMAN","1808",0.999,3.4,25,0.018,"1808",3,0.453333333333333,0.196666666666667,0.49,0.17,"Ran-binding protein 6 ","RANBP6",0.471666666666667,0.183333333333333,0.0183333333333333,0.0133333333333333
"sp|O60524-3|NEMF_HUMAN","25",1,11.2,10,0.011,"25",2,1,1.09,0.935,0.08,"Isoform 3 of Nuclear export mediator factor NEMF ","NEMF",0.9675,0.585,0.0325,0.505
"sp|O60547-2|GMDS_HUMAN","2261",0.9799,2.3,4,0.004,"2261",1,0.695,0.39,0.68,0.34,"Isoform 2 of GDP-mannose 4;6 dehydratase ","GMDS",0.6875,0.365,0.00750000000000001,0.025
"sp|O60568|PLOD3_HUMAN","481a",1,20.9,94,0.097,"481",13,0.602941176470588,0.403529411764706,0.581,0.33,"Procollagen-lysine;2-oxoglutarate 5-dioxygenase 3 ","PLOD3",0.591970588235294,0.366764705882353,0.0109705882352941,0.0367647058823529
"sp|O60610-2|DIAP1_HUMAN","482a",1,5.4,23,0.025,"482",3,0.52,0.305,0.385,0.41,"Isoform 2 of Protein diaphanous homolog 1 ","DIAPH1",0.4525,0.3575,0.0675,0.0525
"sp|O60613|SEP15_HUMAN","3013",0.4174,4.3,7,0.004,"3013",1,0.59,0.74,1.14,0.77,"15 kDa selenoprotein ","SEP15",0.865,0.755,0.275,0.015
"sp|O60664-3|PLIN3_HUMAN","483a",1,17.5,15,0.015,"483",5,0.5775,0.29,0.7625,0.8525,"Isoform 3 of Perilipin-3 ","PLIN3",0.67,0.57125,0.0925,0.28125
"sp|O60684|IMA7_HUMAN","484a",1,7.3,8,0.008,"484",3,0.73,0.125,0.32,0.26,"Importin subunit alpha-7 ","KPNA6",0.525,0.1925,0.205,0.0675
"sp|O60716-10|CTND1_HUMAN","485a",1,16.2,42,0.039,"485",7,0.988,1.003,0.7,0.775,"Isoform 2AB of Catenin delta-1 ","CTNND1",0.844,0.889,0.144,0.114
"sp|O60732|MAGC1_HUMAN","1821a",0.9981,1.8,6,0.005,"1821",1,0.43,0.33,0.23,0.1,"Melanoma-associated antigen C1 ","MAGEC1",0.33,0.215,0.1,0.115
"sp|O60762|DPM1_HUMAN","487a",1,23.1,40,0.043,"487",6,0.286,0.178,0.711,0.31,"Dolichol-phosphate mannosyltransferase subunit 1 ","DPM1",0.4985,0.244,0.2125,0.066
"sp|O60763-2|USO1_HUMAN","488a",1,5.4,10,0.01,"488",4,0.845,0.41,0.52,0.21,"Isoform 2 of General vesicular transport factor p115 ","USO1",0.6825,0.31,0.1625,0.1
"sp|O60814|H2B1K_HUMAN","489a",1,53.2,424,0.241,"489",7,0.288846153846154,0.136730769230769,0.260566037735849,0.14,"Histone H2B type 1-K ","HIST1H2BK",0.274706095791001,0.138365384615385,0.0141400580551524,0.00163461538461539
"sp|O60832|DKC1_HUMAN","490a",1,6.4,11,0.012,"490",4,0.295,0.18,0.55,0.33,"H/ACA ribonucleoprotein complex subunit 4 ","DKC1",0.4225,0.255,0.1275,0.075
"sp|O60841|IF2P_HUMAN","26",1,7.4,18,0.017,"26",3,0.6125,0.22,0.7,0.35,"Eukaryotic translation initiation factor 5B ","EIF5B",0.65625,0.285,0.04375,0.065
"sp|O60879-2|DIAP2_HUMAN","2215",0.9826,0.6,8,0.009,"2215",1,0.95,0.65,0.95,0.49,"Isoform 2 of Protein diaphanous homolog 2 ","DIAPH2",0.95,0.57,0,0.08
"sp|O60884|DNJA2_HUMAN","491a",1,19.4,56,0.057,"491",3,0.981666666666667,1.02,1.21333333333333,0.718333333333333,"DnaJ homolog subfamily A member 2 ","DNAJA2",1.0975,0.869166666666667,0.115833333333333,0.150833333333333
"sp|O60888-2|CUTA_HUMAN","27",1,10.4,5,0.005,"27",1,0.39,0.15,1.27,0.37,"Isoform A of Protein CutA ","CUTA",0.83,0.26,0.44,0.11
"sp|O75054|IGSF3_HUMAN","492a",1,4.4,19,0.021,"492",4,1.74666666666667,0.86,1.36,1.17,"Immunoglobulin superfamily member 3 ","IGSF3",1.55333333333333,1.015,0.193333333333333,0.155
"sp|O75083|WDR1_HUMAN","493a",1,21.1,71,0.074,"493",11,0.774666666666667,0.373333333333333,0.796,0.49,"WD repeat-containing protein 1 ","WDR1",0.785333333333333,0.431666666666667,0.0106666666666667,0.0583333333333334
"sp|O75116|ROCK2_HUMAN","1238c",1,2.5,13,0.012,"1238",2,0.653333333333333,0.716666666666667,0.58,0.2,"Rho-associated protein kinase 2 ","ROCK2",0.616666666666667,0.458333333333333,0.0366666666666667,0.258333333333333
"sp|O75131|CPNE3_HUMAN","1341b",1,18.8,62,0.045,"1341",10,0.83625,0.63875,0.917142857142857,0.580714285714286,"Copine-3 ","CPNE3",0.876696428571428,0.609732142857143,0.0404464285714286,0.0290178571428572
"sp|O75157-2|T22D2_HUMAN","2298",0.9773,4.9,6,0.007,"2298",1,0.79,0.5,0.815,0.255,"Isoform 2 of TSC22 domain family protein 2 ","TSC22D2",0.8025,0.3775,0.0125,0.1225
"sp|O75165|DJC13_HUMAN","495a",1,2.5,9,0.006,"495",3,0.35,0.11,1.29,0.895,"DnaJ homolog subfamily C member 13 ","DNAJC13",0.82,0.5025,0.47,0.3925
"sp|O75190-2|DNJB6_HUMAN","496a",1,32.8,65,0.034,"496",5,1.12142857142857,0.72,1.00142857142857,0.572857142857143,"Isoform B of DnaJ homolog subfamily B member 6 ","DNAJB6",1.06142857142857,0.646428571428571,0.0599999999999999,0.0735714285714286
"sp|O75190|DNJB6_HUMAN","496b",1,26.7,65,0.034,"496",5,1.08125,0.665,0.856666666666667,0.483333333333333,"DnaJ homolog subfamily B member 6 ","DNAJB6",0.968958333333333,0.574166666666667,0.112291666666667,0.0908333333333333
"sp|O75197|LRP5_HUMAN","497a",1,1.9,5,0.005,"497",2,3.64,1.84,1.57,0.49,"Low-density lipoprotein receptor-related protein 5 ","LRP5",2.605,1.165,1.035,0.675
"sp|O75306-2|NDUS2_HUMAN","498a",1,10.1,26,0.027,"498",4,0.38,0.178571428571429,0.2275,0.1075,"Isoform 2 of NADH dehydrogenase [ubiquinone] iron-sulfur protein 2; mitochondrial ","NDUFS2",0.30375,0.143035714285714,0.07625,0.0355357142857143
"sp|O75340|PDCD6_HUMAN","499a",1,14.7,36,0.039,"499",3,0.844444444444444,0.472222222222222,1.02444444444444,0.548888888888889,"Programmed cell death protein 6 ","PDCD6",0.934444444444444,0.510555555555556,0.09,0.0383333333333333
"sp|O75351|VPS4B_HUMAN","501a",1,25.2,83,0.069,"501",12,0.853333333333333,0.534444444444444,1.03954545454545,0.580454545454545,"Vacuolar protein sorting-associated protein 4B ","VPS4B",0.946439393939394,0.557449494949495,0.0931060606060606,0.0230050505050505
"sp|O75367-2|H2AY_HUMAN","503a",1,18.2,62,0.064,"503",6,0.413076923076923,0.229230769230769,0.416666666666667,0.185,"Isoform 1 of Core histone macro-H2A.1 ","H2AFY",0.414871794871795,0.207115384615385,0.00179487179487181,0.0221153846153846
"sp|O75369-8|FLNB_HUMAN","504a",1,40.6,687,0.671,"504",80,0.759066666666667,0.471066666666667,0.746287878787879,0.394848484848485,"Isoform 8 of Filamin-B ","FLNB",0.752677272727273,0.432957575757576,0.00638939393939392,0.0381090909090909
"sp|O75381-2|PEX14_HUMAN","505a",1,6.3,5,0.005,"505",1,0.38,0.05,0.23,0.17,"Isoform 2 of Peroxisomal membrane protein PEX14 ","PEX14",0.305,0.11,0.075,0.06
"sp|O75390|CISY_HUMAN","506a",1,26.5,144,0.149,"506",10,0.281,0.1485,0.325238095238095,0.156190476190476,"Citrate synthase; mitochondrial ","CS",0.303119047619048,0.152345238095238,0.0221190476190476,0.0038452380952381
"sp|O75396|SC22B_HUMAN","28",1,16.7,14,0.014,"28",3,0.6175,0.2825,0.535,0.735,"Vesicle-trafficking protein SEC22b ","SEC22B",0.57625,0.50875,0.04125,0.22625
"sp|O75400-2|PR40A_HUMAN","507a",1,4.4,13,0.014,"507",3,0.97,0.05,0.303333333333333,0.12,"Isoform 2 of Pre-mRNA-processing factor 40 homolog A ","PRPF40A",0.636666666666667,0.085,0.333333333333333,0.035
"sp|O75431-2|MTX2_HUMAN","508a",1,19.8,18,0.019,"508",3,0.43,0.215,0.64,0.385,"Isoform 2 of Metaxin-2 ","MTX2",0.535,0.3,0.105,0.085
"sp|O75436-2|VP26A_HUMAN","29",1,10.2,14,0.015,"29",2,1.04,0.33,0.295,0.2475,"Isoform 2 of Vacuolar protein sorting-associated protein 26A ","VPS26A",0.6675,0.28875,0.3725,0.04125
"sp|O75438-2|NDUB1_HUMAN","509a",1,28.6,11,0.01,"509",3,0.3725,0.185,0.25,0.14,"Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 ","NDUFB1",0.31125,0.1625,0.06125,0.0225
"sp|O75438|NDUB1_HUMAN","509b",0.0161,0,10,0,"509",3,0.3725,0.185,0.25,0.14,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1 ","NDUFB1",0.31125,0.1625,0.06125,0.0225
"sp|O75439|MPPB_HUMAN","510a",1,9.6,14,0.02,"510",4,0.86,0.433333333333333,0.625,0.32,"Mitochondrial-processing peptidase subunit beta ","PMPCB",0.7425,0.376666666666667,0.1175,0.0566666666666667
"sp|O75477|ERLN1_HUMAN","526b",1,20.8,30,0.027,"526",6,0.344,0.258,0.36,0.2425,"Erlin-1 ","ERLIN1",0.352,0.25025,0.00800000000000001,0.00775000000000001
"sp|O75489|NDUS3_HUMAN","511a",1,17.8,31,0.033,"511",3,0.49,0.49,0.833333333333333,0.16,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3; mitochondrial ","NDUFS3",0.661666666666667,0.325,0.171666666666667,0.165
"sp|O75494-2|SRS10_HUMAN","1901",0.9865,6.7,4,0.004,"1901",1,0.76,0.11,0.81,0.66,"Isoform 2 of Serine/arginine-rich splicing factor 10 ","SRSF10",0.785,0.385,0.025,0.275
"sp|O75521-2|ECI2_HUMAN","1902",0.9865,6.6,4,0.004,"1902",1,0.51,0.23,0.25,0.05,"Isoform 2 of Enoyl-CoA delta isomerase 2; mitochondrial ","ECI2",0.38,0.14,0.13,0.09
"sp|O75531|BAF_HUMAN","30",1,24.7,16,0.017,"30",2,0.37,0.16,0.471666666666667,0.178333333333333,"Barrier-to-autointegration factor ","BANF1",0.420833333333333,0.169166666666667,0.0508333333333333,0.00916666666666666
"sp|O75533|SF3B1_HUMAN","512a",1,4.4,40,0.044,"512",6,0.327142857142857,0.127142857142857,0.497142857142857,0.288571428571429,"Splicing factor 3B subunit 1 ","SF3B1",0.412142857142857,0.207857142857143,0.085,0.0807142857142857
"sp|O75534-2|CSDE1_HUMAN","513a",1,11.1,24,0.024,"513",7,0.615,0.25,0.655,0.27,"Isoform 2 of Cold shock domain-containing protein E1 ","CSDE1",0.635,0.26,0.02,0.01
"sp|O75643|U520_HUMAN","514a",1,6.2,46,0.05,"514",11,0.31,0.18,0.601538461538462,0.350769230769231,"U5 small nuclear ribonucleoprotein 200 kDa helicase ","SNRNP200",0.455769230769231,0.265384615384615,0.145769230769231,0.0853846153846154
"sp|O75691|UTP20_HUMAN","626c",1,1.8,14,0.013,"626",6,0.305,0.15,0.53,0.288,"Small subunit processome component 20 homolog ","UTP20",0.4175,0.219,0.1125,0.069
"sp|O75694-2|NU155_HUMAN","31",1,8.7,33,0.034,"31",8,0.468571428571429,0.211428571428571,1.06285714285714,0.505714285714286,"Isoform 2 of Nuclear pore complex protein Nup155 ","NUP155",0.765714285714286,0.358571428571429,0.297142857142857,0.147142857142857
"sp|O75695|XRP2_HUMAN","32",1,3.4,21,0.023,"32",2,1.12166666666667,0.765,0.96,1.35,"Protein XRP2 ","RP2",1.04083333333333,1.0575,0.0808333333333333,0.2925
"sp|O75718|CRTAP_HUMAN","33",1,10.6,16,0.017,"33",4,0.32,0.055,0.641428571428571,0.245714285714286,"Cartilage-associated protein ","CRTAP",0.480714285714286,0.150357142857143,0.160714285714286,0.0953571428571429
"sp|O75746-2|CMC1_HUMAN","1634b",0.9997,10.3,43,0.023,"1634",4,0.391428571428571,0.19,0.38,0.201111111111111,"Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar1 ","SLC25A12",0.385714285714286,0.195555555555556,0.0057142857142857,0.00555555555555556
"sp|O75815-2|BCAR3_HUMAN","1812",0.9988,5,3,0.003,"1812",1,0.53,0.78,0.62,0.09,"Isoform 2 of Breast cancer anti-estrogen resistance protein 3 ","BCAR3",0.575,0.435,0.045,0.345
"sp|O75843|AP1G2_HUMAN","516a",1,3.4,6,0.007,"516",2,0.585,0.19,0.47,0.47,"AP-1 complex subunit gamma-like 2 ","AP1G2",0.5275,0.33,0.0575,0.14
"sp|O75844|FACE1_HUMAN","34",1,13.7,36,0.037,"34",4,0.37,0.175714285714286,0.321666666666667,0.15,"CAAX prenyl protease 1 homolog ","ZMPSTE24",0.345833333333333,0.162857142857143,0.0241666666666666,0.0128571428571429
"sp|O75881|CP7B1_HUMAN","669e",0.0014,0,5,0,"669",1,0.78,0.33,0.6,0.38,"25-hydroxycholesterol 7-alpha-hydroxylase ","CYP7B1",0.69,0.355,0.09,0.025
"sp|O75915|PRAF3_HUMAN","35",1,7.4,14,0.015,"35",2,0.386,0.252,0.3725,0.22,"PRA1 family protein 3 ","ARL6IP5",0.37925,0.236,0.00675000000000001,0.016
"sp|O75923-10|DYSF_HUMAN","2817",0.6975,1,1,0.004,"2817",1,0.555,0.48,0.54,0.41,"Isoform 10 of Dysferlin ","DYSF",0.5475,0.445,0.00749999999999995,0.035
"sp|O75935-2|DCTN3_HUMAN","36",1,12,8,0.009,"36",2,0.61,0.34,0.61,0.25,"Isoform 2 of Dynactin subunit 3 ","DCTN3",0.61,0.295,0,0.045
"sp|O75947|ATP5H_HUMAN","517a",1,49.1,45,0.048,"517",7,0.278181818181818,0.208181818181818,0.467142857142857,0.211428571428571,"ATP synthase subunit d; mitochondrial ","ATP5H",0.372662337662338,0.209805194805195,0.0944805194805195,0.00162337662337662
"sp|O75955|FLOT1_HUMAN","518a",1,24.5,31,0.032,"518",6,0.818333333333333,0.411666666666667,0.786,0.374,"Flotillin-1 ","FLOT1",0.802166666666667,0.392833333333333,0.0161666666666667,0.0188333333333333
"sp|O75964|ATP5L_HUMAN","519a",1,40.8,49,0.049,"519",4,0.695714285714286,0.401428571428571,0.392,0.228,"ATP synthase subunit g; mitochondrial ","ATP5L",0.543857142857143,0.314714285714286,0.151857142857143,0.0867142857142857
"sp|O75976|CBPD_HUMAN","520a",1,6.7,33,0.034,"520",6,0.255,0.525,0.713333333333333,0.275555555555556,"Carboxypeptidase D ","CPD",0.484166666666667,0.400277777777778,0.229166666666667,0.124722222222222
"sp|O76003|GLRX3_HUMAN","37",1,6.3,9,0.01,"37",2,0.24,0.18,0.706666666666667,0.376666666666667,"Glutaredoxin-3 ","GLRX3",0.473333333333333,0.278333333333333,0.233333333333333,0.0983333333333334
"sp|O76013-2|KRT36_HUMAN","606i",0.3367,4,20,0,"606",1,0.386666666666667,0.323333333333333,0.43,0.21,"Isoform 2 of Keratin; type I cuticular Ha6 ","KRT36",0.408333333333333,0.266666666666667,0.0216666666666667,0.0566666666666667
"sp|O76024|WFS1_HUMAN","1709",0.9999,1.7,10,0.011,"1709",2,0.45,0.176666666666667,0.08,0.14,"Wolframin ","WFS1",0.265,0.158333333333333,0.185,0.0183333333333333
"sp|O76094-2|SRP72_HUMAN","522a",1,5.7,33,0.036,"522",2,0.5,0.24,0.15,0.05,"Isoform 2 of Signal recognition particle subunit SRP72 ","SRP72",0.325,0.145,0.175,0.095
"sp|O94760|DDAH1_HUMAN","523a",1,22.5,31,0.033,"523",4,0.91875,0.4625,0.715,0.58,"N(G);N(G)-dimethylarginine dimethylaminohydrolase 1 ","DDAH1",0.816875,0.52125,0.101875,0.05875
"sp|O94776|MTA2_HUMAN","524a",1,6.4,9,0.009,"524",4,0.41,0.46,0.395,0.205,"Metastasis-associated protein MTA2 ","MTA2",0.4025,0.3325,0.00750000000000001,0.1275
"sp|O94804|STK10_HUMAN","525a",1,5.4,18,0.017,"525",5,0.4225,0.3225,0.42,0.2,"Serine/threonine-protein kinase 10 ","STK10",0.42125,0.26125,0.00125,0.06125
"sp|O94808|GFPT2_HUMAN","1125b",1,5.9,17,0.015,"1125",4,0.404,0.336,0.545,0.255,"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 ","GFPT2",0.4745,0.2955,0.0705,0.0405
"sp|O94826|TOM70_HUMAN","39",1,23.8,52,0.054,"39",10,0.377,0.301,0.448571428571429,0.35,"Mitochondrial import receptor subunit TOM70 ","TOMM70A",0.412785714285714,0.3255,0.0357857142857143,0.0245
"sp|O94874-2|UFL1_HUMAN","40",1,3.5,4,0.004,"40",2,0.3,0.12,0.24,0.13,"Isoform 2 of E3 UFM1-protein ligase 1 ","UFL1",0.27,0.125,0.03,0.005
"sp|O94905|ERLN2_HUMAN","526a",1,26.6,13,0.009,"526",7,0.552,0.306,0.495,0.315,"Erlin-2 ","ERLIN2",0.5235,0.3105,0.0285,0.0045
"sp|O94906|PRP6_HUMAN","527a",1,6.9,16,0.017,"527",5,0.195,0.13,0.5775,0.3475,"Pre-mRNA-processing factor 6 ","PRPF6",0.38625,0.23875,0.19125,0.10875
"sp|O94915|FRYL_HUMAN","528a",1,3,11,0.012,"528",1,0.22,0.16,0.915,0.695,"Protein furry homolog-like ","FRYL",0.5675,0.4275,0.3475,0.2675
"sp|O94925-3|GLSK_HUMAN","529a",1,9.2,19,0.021,"529",3,0.488,0.368,0.435,0.415,"Isoform 3 of Glutaminase kidney isoform; mitochondrial ","GLS",0.4615,0.3915,0.0265,0.0235
"sp|O94973|AP2A2_HUMAN","568d",1,5.1,24,0.014,"568",4,0.795,0.655,1.214,0.662,"AP-2 complex subunit alpha-2 ","AP2A2",1.0045,0.6585,0.2095,0.0035
"sp|O94979-10|SC31A_HUMAN","530a",1,9.7,16,0.016,"530",7,0.513333333333333,0.27,0.555,0.255,"Isoform 10 of Protein transport protein Sec31A ","SEC31A",0.534166666666667,0.2625,0.0208333333333333,0.00750000000000001
"sp|O94992|HEXI1_HUMAN","531a",1,4.2,7,0.008,"531",1,0.52,0.22,0.84,0.42,"Protein HEXIM1 ","HEXIM1",0.68,0.32,0.16,0.1
"sp|O95084|PRS23_HUMAN","41",1,20.2,64,0.07,"41",4,2.73166666666667,1.38333333333333,2.45083333333333,1.27666666666667,"Serine protease 23 ","PRSS23",2.59125,1.33,0.140416666666667,0.0533333333333335
"sp|O95155-2|UBE4B_HUMAN","1458b",0.0084,0,8,0,"1458",1,0.54,0.59,0.67,0.36,"Isoform 2 of Ubiquitin conjugation factor E4 B ","UBE4B",0.605,0.475,0.0649999999999999,0.115
"sp|O95166|GBRAP_HUMAN","2283",0.9786,10,5,0.005,"2283",1,0.55,0.36,0.68,0.44,"Gamma-aminobutyric acid receptor-associated protein ","GABARAP",0.615,0.4,0.065,0.04
"sp|O95168-2|NDUB4_HUMAN","533a",1,23.3,19,0.021,"533",2,0.97,0.3175,0.32,0.29,"Isoform 2 of NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 ","NDUFB4",0.645,0.30375,0.325,0.01375
"sp|O95197-2|RTN3_HUMAN","686c",1,14.4,28,0.029,"686",2,0.466666666666667,0.276666666666667,0.645,0.4975,"Isoform 2 of Reticulon-3 ","RTN3",0.555833333333333,0.387083333333333,0.0891666666666667,0.110416666666667
"sp|O95202|LETM1_HUMAN","534a",1,14.1,54,0.053,"534",8,0.348,0.189,0.452727272727273,0.263636363636364,"LETM1 and EF-hand domain-containing protein 1; mitochondrial ","LETM1",0.400363636363636,0.226318181818182,0.0523636363636364,0.0373181818181818
"sp|O95239-2|KIF4A_HUMAN","916e",1,1.7,6,0.005,"916",2,1.16,0.54,0.86,0.53,"Isoform 2 of Chromosome-associated kinesin KIF4A ","KIF4A",1.01,0.535,0.15,0.005
"sp|O95292|VAPB_HUMAN","535a",1,33.3,26,0.021,"535",6,0.295555555555556,0.165555555555556,0.4175,0.175,"Vesicle-associated membrane protein-associated protein B/C ","VAPB",0.356527777777778,0.170277777777778,0.0609722222222222,0.00472222222222222
"sp|O95297|MPZL1_HUMAN","536a",1,15.2,33,0.035,"536",5,0.832857142857143,0.64,1.27,0.9925,"Myelin protein zero-like protein 1 ","MPZL1",1.05142857142857,0.81625,0.218571428571429,0.17625
"sp|O95298|NDUC2_HUMAN","537a",1,29.4,17,0.019,"537",5,0.363333333333333,0.143333333333333,0.285,0.206666666666667,"NADH dehydrogenase [ubiquinone] 1 subunit C2 ","NDUFC2",0.324166666666667,0.175,0.0391666666666667,0.0316666666666667
"sp|O95336|6PGL_HUMAN","2300",0.9773,5.4,5,0.005,"2300",1,0.2,0.12,0.79,0.385,"6-phosphogluconolactonase ","PGLS",0.495,0.2525,0.295,0.1325
"sp|O95372|LYPA2_HUMAN","2301",0.9773,4.9,4,0.004,"2301",1,0.66,0.41,0.52,0.21,"Acyl-protein thioesterase 2 ","LYPLA2",0.59,0.31,0.07,0.1
"sp|O95373|IPO7_HUMAN","539a",1,11.5,56,0.061,"539",8,0.413636363636364,0.378181818181818,0.979,0.92,"Importin-7 ","IPO7",0.696318181818182,0.649090909090909,0.282681818181818,0.270909090909091
"sp|O95433|AHSA1_HUMAN","540a",1,15.1,16,0.017,"540",3,0.486666666666667,0.45,0.4125,0.4425,"Activator of 90 kDa heat shock protein ATPase homolog 1 ","AHSA1",0.449583333333333,0.44625,0.0370833333333333,0.00375
"sp|O95445-2|APOM_HUMAN","2181",0.9839,6,17,0.018,"2181",1,0.723333333333333,0.336666666666667,1.046,0.462,"Isoform 2 of Apolipoprotein M ","APOM",0.884666666666667,0.399333333333333,0.161333333333333,0.0626666666666667
"sp|O95466-2|FMNL_HUMAN","1453b",0.9958,2.1,5,0.002,"1453",3,0.68,0.58,1.26,0.56,"Isoform 2 of Formin-like protein 1 ","FMNL1",0.97,0.57,0.29,0.00999999999999995
"sp|O95470|SGPL1_HUMAN","1722a",0.9999,3.3,5,0.005,"1722",2,0.36,0.17,0.56,0.27,"Sphingosine-1-phosphate lyase 1 ","SGPL1",0.46,0.22,0.1,0.05
"sp|O95490-2|LPHN2_HUMAN","542a",1,4.4,14,0.015,"542",4,2.23666666666667,1.16,1.334,0.67,"Isoform 2 of Latrophilin-2 ","LPHN2",1.78533333333333,0.915,0.451333333333333,0.245
"sp|O95571|ETHE1_HUMAN","543a",1,25.3,13,0.014,"543",2,1.435,0.695,0.08,0.09,"Persulfide dioxygenase ETHE1; mitochondrial ","ETHE1",0.7575,0.3925,0.6775,0.3025
"sp|O95573|ACSL3_HUMAN","544a",1,14.2,45,0.047,"544",7,0.3,0.153,0.372,0.234,"Long-chain-fatty-acid--CoA ligase 3 ","ACSL3",0.336,0.1935,0.036,0.0405
"sp|O95630|STABP_HUMAN","545a",1,12.3,18,0.019,"545",3,0.75,0.526666666666667,0.59,0.29,"STAM-binding protein ","STAMBP",0.67,0.408333333333333,0.08,0.118333333333333
